0,1,2,3,4,5
79.62453066332915,9.31163954943679,80.0,10.0,0.3754693366708466,0.6883604505632093
69.56195244055068,110.2377972465582,70.0,110.0,0.4380475594493163,-0.2377972465582019
69.56195244055068,100.17521902377972,70.0,100.0,0.4380475594493163,-0.175219023779718
69.56195244055068,90.26282853566958,70.0,90.0,0.4380475594493163,-0.2628285356695841
69.56195244055068,80.20025031289111,70.0,80.0,0.4380475594493163,-0.2002503128911144
69.56195244055068,70.4380475594493,70.0,70.0,0.4380475594493163,-0.43804755944930207
69.56195244055068,60.82603254067584,70.0,60.0,0.4380475594493163,-0.8260325406758398
69.56195244055068,50.613266583229034,70.0,50.0,0.4380475594493163,-0.6132665832290343
69.56195244055068,40.55068836045055,70.0,40.0,0.4380475594493163,-0.5506883604505504
69.71214017521902,30.18773466833541,70.0,30.0,0.2878598247809805,-0.18773466833540908
69.71214017521902,19.674593241551932,70.0,20.0,0.2878598247809805,0.325406758448068
69.71214017521902,9.31163954943679,70.0,10.0,0.2878598247809805,0.6883604505632093
59.799749687108886,110.08760951188987,60.0,110.0,0.2002503128911144,-0.0876095118898661
59.499374217772214,100.02503128911138,60.0,100.0,0.500625782227786,-0.025031289111382193
59.799749687108886,89.96245306633291,60.0,90.0,0.2002503128911144,0.0375469336670875
59.94993742177722,80.20025031289111,60.0,80.0,0.0500625782227786,-0.2002503128911144
59.94993742177722,70.4380475594493,60.0,70.0,0.0500625782227786,-0.43804755944930207
59.94993742177722,60.52565707133917,60.0,60.0,0.0500625782227786,-0.5256570713391682
59.799749687108886,50.613266583229034,60.0,50.0,0.2002503128911144,-0.6132665832290343
59.799749687108886,40.400500625782215,60.0,40.0,0.2002503128911144,-0.40050062578221457
59.94993742177722,30.337922403003745,60.0,30.0,0.0500625782227786,-0.3379224030037449
59.94993742177722,19.974968710888604,60.0,20.0,0.0500625782227786,0.025031289111396404
59.799749687108886,9.31163954943679,60.0,10.0,0.2002503128911144,0.6883604505632093
49.88735919899874,110.08760951188987,50.0,110.0,0.1126408010012625,-0.0876095118898661
49.88735919899874,100.02503128911138,50.0,100.0,0.1126408010012625,-0.025031289111382193
49.88735919899874,89.81226533166458,50.0,90.0,0.1126408010012625,0.1877346683354233
49.88735919899874,80.05006257822278,50.0,80.0,0.1126408010012625,-0.0500625782227786
49.88735919899874,70.4380475594493,50.0,70.0,0.1126408010012625,-0.43804755944930207
49.88735919899874,60.82603254067584,50.0,60.0,0.1126408010012625,-0.8260325406758398
49.88735919899874,50.76345431789737,50.0,50.0,0.1126408010012625,-0.7634543178973701
49.7371714643304,40.55068836045055,50.0,40.0,0.2628285356695983,-0.5506883604505504
49.88735919899874,30.337922403003745,50.0,30.0,0.1126408010012625,-0.3379224030037449
49.88735919899874,19.674593241551932,50.0,20.0,0.1126408010012625,0.325406758448068
49.7371714643304,9.461827284105127,50.0,10.0,0.2628285356695983,0.5381727158948735
39.974968710888604,109.7872340425532,40.0,110.0,0.025031289111396404,0.2127659574468055
40.12515644555694,99.87484355444306,40.0,100.0,-0.1251564455569394,0.1251564455569394
40.12515644555694,89.66207759699624,40.0,90.0,-0.1251564455569394,0.3379224030037591
40.12515644555694,80.05006257822278,40.0,80.0,-0.1251564455569394,-0.0500625782227786
39.974968710888604,70.4380475594493,40.0,70.0,0.025031289111396404,-0.43804755944930207
39.974968710888604,60.52565707133917,40.0,60.0,0.025031289111396404,-0.5256570713391682
39.974968710888604,50.76345431789737,40.0,50.0,0.025031289111396404,-0.7634543178973701
39.67459324155193,40.700876095118886,40.0,40.0,0.325406758448068,-0.7008760951188862
39.974968710888604,30.337922403003745,40.0,30.0,0.025031289111396404,-0.3379224030037449
39.974968710888604,19.674593241551932,40.0,20.0,0.025031289111396404,0.325406758448068
39.67459324155193,9.461827284105127,40.0,10.0,0.325406758448068,0.5381727158948735
29.912390488110134,109.7872340425532,30.0,110.0,0.0876095118898661,0.2127659574468055
29.912390488110134,99.87484355444306,30.0,100.0,0.0876095118898661,0.1251564455569394
30.06257822277847,89.66207759699624,30.0,90.0,-0.0625782227784697,0.3379224030037591
30.06257822277847,80.20025031289111,30.0,80.0,-0.0625782227784697,-0.2002503128911144
30.06257822277847,70.4380475594493,30.0,70.0,-0.0625782227784697,-0.43804755944930207
29.912390488110134,60.52565707133917,30.0,60.0,0.0876095118898661,-0.5256570713391682
29.912390488110134,50.76345431789737,30.0,50.0,0.0876095118898661,-0.7634543178973701
29.762202753441798,40.55068836045055,30.0,40.0,0.2377972465582019,-0.5506883604505504
29.762202753441798,30.337922403003745,30.0,30.0,0.2377972465582019,-0.3379224030037449
29.912390488110134,19.974968710888604,30.0,20.0,0.0876095118898661,0.025031289111396404
29.912390488110134,9.461827284105127,30.0,10.0,0.0876095118898661,0.5381727158948735
