0,1,2,3,4,5
28.6728196262714,7.67329958727116,30,10,-1.32718037372856,-2.32670041272884
28.7854323093718,18.695700512354,30,20,-1.21456769062821,-1.30429948764598
28.8351405165934,29.5901701252813,30,30,-1.16485948340657,-0.409829874718668
28.8857253734376,40.1656227667898,30,40,-1.11427462656242,0.165622766789767
28.8726127231005,50.4866671393196,30,50,-1.12738727689946,0.486667139319628
28.8596619573356,60.6802912109541,30,60,-1.14033804266445,0.680291210954067
28.8407504020761,70.7181662172463,30,70,-1.15924959792394,0.718166217246306
28.7568318460701,80.8955397799348,30,80,-1.24316815392993,0.895539779934836
28.6095856679913,90.9435629528005,30,90,-1.39041433200869,0.943562952800519
28.3990998670196,101.185815120498,30,100,-1.6009001329804,1.18581512049784
28.1902390159285,111.297436023361,30,110,-1.80976098407149,1.29743602336136
38.9030044799962,7.29821749230142,40,10,-1.09699552000381,-2.70178250769858
39.1180926904472,18.4094582055222,40,20,-0.881907309552808,-1.59054179447781
39.2701807354675,29.3292319475288,40,30,-0.72981926453253,-0.670768052471203
39.4223459730784,39.8671482981864,40,40,-0.577654026921607,-0.13285170181355
39.4458954686301,50.1519748017632,40,50,-0.554104531369866,0.15197480176316
39.4691542296689,60.309828138629,40,60,-0.530845770331105,0.309828138629037
39.3545476444045,70.4330122557116,40,70,-0.645452355595452,0.433012255711603
39.2331658930994,80.5727255778371,40,80,-0.766834106900625,0.572725577837133
38.9838068339072,90.7783363203803,40,90,-1.01619316609276,0.778336320380348
38.734772831655,101.177897979043,40,100,-1.26522716834504,1.17789797904294
38.4878604052178,111.446469544803,40,110,-1.51213959478216,1.44646954480324
49.2575833349665,6.92587506946352,50,10,-0.742416665033502,-3.07412493053648
49.4486012769806,18.0617114284582,50,20,-0.551398723019425,-1.93828857154183
49.7035038397135,29.0063598871412,50,30,-0.296496160286551,-0.993640112858813
49.8291245832183,39.5713161262343,50,40,-0.170875416781726,-0.428683873765692
49.8885202083921,49.7571006994955,50,50,-0.111479791607863,-0.242899300504504
49.9475469166395,59.8796195300656,50,60,-0.052453083360533,-0.120380469934389
49.8699156030555,70.0819948081911,50,70,-0.130084396944497,0.081994808191084
